Timestamp,Roll,Pitch,Yaw,Gyro_X,Gyro_Y,Gyro_Z,Accel_X,Accel_Y,Accel_Z,Throttle
16:50:25.212,-4.38,0.51,-110.47,1.52,-1.22,-1.77,-0.01,-0.08,1.03,1000
16:50:25.223,-4.36,0.51,-110.49,1.71,-1.04,-1.52,-0.01,-0.08,1.02,1000
16:50:25.234,-4.33,0.51,-110.51,1.28,-1.04,-1.28,-0.02,-0.08,1.02,1000
16:50:25.245,-4.32,0.52,-110.52,0.79,-1.04,-0.79,-0.02,-0.08,1.03,1000
16:50:25.256,-4.32,0.54,-110.52,-0.12,-1.22,0.06,-0.02,-0.08,1.03,1000
16:50:25.268,-4.32,0.55,-110.52,-0.3,-1.16,0.3,-0.02,-0.08,1.03,1000
16:50:25.278,-4.33,0.57,-110.52,-0.12,-0.98,0.06,-0.01,-0.08,1.03,1000
16:50:25.289,-4.34,0.58,-110.52,0.43,-0.85,-0.43,-0.01,-0.08,1.03,1000
16:50:25.301,-4.34,0.57,-110.53,1.16,-0.73,-1.59,-0.01,-0.08,1.03,1000
16:50:25.316,-4.34,0.56,-110.55,1.4,-0.91,-2.07,-0.01,-0.08,1.03,1000
16:50:25.322,-4.33,0.54,-110.57,1.28,-0.98,-2.38,0.0,-0.08,1.03,1000
16:50:25.333,-4.33,0.5,-110.6,0.91,-0.91,-2.38,0.0,-0.08,1.03,1000
16:50:25.347,-4.33,0.46,-110.63,0.12,-0.79,-2.13,-0.0,-0.08,1.03,1000
16:50:25.355,-4.33,0.43,-110.64,-0.43,-0.61,-1.59,-0.01,-0.08,1.03,1000
16:50:25.371,-4.35,0.43,-110.66,-1.16,-0.49,-1.28,-0.02,-0.08,1.03,1000
16:50:25.379,-4.37,0.45,-110.67,-1.34,-0.55,-0.91,-0.02,-0.08,1.04,1000
16:50:25.388,-4.39,0.49,-110.68,-1.4,-0.37,-1.1,-0.02,-0.08,1.04,1000
16:50:25.412,-4.41,0.53,-110.7,-1.1,-0.79,-1.28,-0.02,-0.08,1.04,1000
16:50:25.412,-4.4,0.56,-110.71,-0.91,-0.98,-1.34,-0.02,-0.07,1.03,1000
16:50:25.422,-4.39,0.57,-110.72,-0.61,-1.46,-1.22,-0.01,-0.07,1.03,1000
16:50:25.432,-4.37,0.57,-110.73,-0.3,-2.26,-1.1,-0.01,-0.07,1.03,1000
16:50:25.444,-4.34,0.55,-110.74,-0.24,-2.8,-0.79,-0.01,-0.08,1.03,1000
16:50:25.454,-4.32,0.51,-110.75,-0.18,-3.6,-0.3,-0.01,-0.07,1.02,1000
16:50:25.465,-4.3,0.46,-110.75,0.0,-4.39,-0.18,-0.01,-0.07,1.01,1000
16:50:25.478,-4.28,0.4,-110.75,0.55,-4.76,-0.24,0.0,-0.07,1.02,1000
16:50:25.489,-4.25,0.34,-110.76,1.16,-4.21,-0.91,-0.0,-0.07,1.01,1000
16:50:25.498,-4.21,0.28,-110.77,1.52,-3.35,-1.59,0.0,-0.07,1.01,1000
16:50:25.513,-4.16,0.23,-110.79,1.52,-2.32,-2.01,0.0,-0.07,1.01,1000
16:50:25.520,-4.13,0.19,-110.81,1.1,-1.22,-1.83,0.0,-0.07,1.01,1000
16:50:25.531,-4.11,0.17,-110.83,0.61,0.06,-1.28,-0.0,-0.07,1.01,1000
16:50:25.545,-4.1,0.18,-110.84,0.79,1.04,-1.16,-0.01,-0.08,1.01,1000
16:50:25.553,-4.1,0.21,-110.85,0.79,2.32,-1.04,-0.01,-0.08,1.02,1000
16:50:25.589,-4.1,0.25,-110.87,0.85,3.17,-0.91,-0.01,-0.08,1.02,1000
16:50:25.589,-4.09,0.33,-110.88,0.85,3.9,-0.91,-0.01,-0.07,1.03,1000
