Timestamp,Roll,Pitch,Yaw,Gyro_X,Gyro_Y,Gyro_Z,Accel_X,Accel_Y,Accel_Z,Throttle
17:42:10.045,-3.17,-5.87,36.61,-11.1,-5.18,-7.32,0.09,-0.07,1.02,1000
17:42:10.059,-3.52,-5.87,36.55,-10.79,-6.22,-4.88,0.11,-0.08,1.01,1000
17:42:10.068,-3.89,-6.05,36.51,-10.85,-6.28,-3.29,0.12,-0.09,1.02,1000
17:42:10.077,-4.2,-6.34,36.48,-10.85,-5.37,-1.65,0.14,-0.08,1.03,1000
17:42:10.088,-4.38,-6.66,36.47,-10.18,-3.66,0.24,0.14,-0.08,1.03,1000
17:42:10.102,-4.53,-6.9,36.49,-7.68,-1.83,2.13,0.14,-0.08,1.01,1000
17:42:10.112,-4.72,-7.04,36.51,-4.63,0.18,2.32,0.14,-0.1,1.02,1000
17:42:10.121,-4.83,-7.37,36.54,-2.32,2.01,1.71,0.17,-0.09,1.02,1000
17:42:10.132,-4.89,-7.78,36.56,0.61,3.48,1.34,0.17,-0.09,1.02,1000
17:42:10.143,-4.95,-8.15,36.56,2.93,4.09,0.06,0.17,-0.09,1.02,1000
17:42:10.157,-4.86,-8.3,36.56,6.1,3.54,-0.55,0.15,-0.08,1.03,1000
17:42:10.167,-4.7,-8.14,36.55,8.78,2.62,-0.37,0.14,-0.08,1.03,1000
17:42:10.176,-4.45,-7.97,36.55,11.28,1.04,-0.24,0.13,-0.07,1.03,1000
17:42:10.187,-4.17,-7.87,36.55,12.44,0.37,-0.61,0.14,-0.06,1.03,1000
17:42:10.214,-3.86,-7.87,36.53,12.44,-0.06,-1.77,0.14,-0.06,1.02,1000
17:42:10.215,-3.63,-7.94,36.5,10.91,-0.12,-3.66,0.15,-0.06,1.01,1000
17:42:10.221,-3.43,-8.06,36.45,8.96,-0.3,-5.85,0.15,-0.06,1.01,1000
17:42:10.231,-3.32,-8.16,36.37,7.01,-1.46,-8.11,0.15,-0.06,1.01,1000
17:42:10.247,-3.18,-8.25,36.27,4.82,-3.29,-10.06,0.15,-0.05,1.0,1000
17:42:10.254,-3.14,-8.28,36.15,3.29,-5.67,-10.73,0.14,-0.06,1.01,1000
17:42:10.264,-3.22,-8.17,36.04,2.5,-7.68,-10.3,0.13,-0.07,1.03,1000
17:42:10.276,-3.22,-8.04,35.93,2.01,-10.0,-9.27,0.13,-0.06,1.02,1000
17:42:10.286,-3.17,-7.94,35.83,2.5,-12.01,-8.11,0.12,-0.05,1.01,1000
17:42:10.307,-3.11,-7.69,35.75,3.78,-12.13,-7.26,0.11,-0.06,1.03,1000
17:42:10.316,-3.07,-7.74,35.68,5.67,-10.43,-6.95,0.15,-0.06,1.03,1000
17:42:10.320,-3.02,-8.12,35.59,7.32,-6.1,-8.29,0.17,-0.06,1.03,1000
17:42:10.330,-2.92,-8.25,35.49,6.65,-0.67,-10.12,0.15,-0.05,1.03,1000
17:42:10.343,-2.88,-8.17,35.37,5.55,3.72,-12.26,0.15,-0.06,1.05,1000
17:42:10.354,-2.97,-8.17,35.22,3.72,5.49,-15.0,0.16,-0.06,1.05,1000
17:42:10.368,-2.88,-8.08,35.03,1.28,4.45,-18.23,0.13,-0.04,1.04,1000
17:42:10.375,-2.74,-7.77,34.82,-1.52,2.62,-18.84,0.12,-0.04,1.01,1000
17:42:10.385,-2.56,-7.6,34.63,-3.78,0.67,-16.71,0.12,-0.03,1.01,1000
17:42:10.396,-2.48,-7.26,34.47,-3.96,1.77,-12.32,0.1,-0.04,1.01,1000
17:42:10.415,-2.51,-6.69,34.37,-2.99,4.27,-5.49,0.09,-0.06,1.02,1000
17:42:10.419,-2.7,-6.24,34.36,-2.32,7.32,2.38,0.1,-0.06,1.02,1000
17:42:10.430,-2.81,-6.35,34.44,-2.44,10.06,9.76,0.15,-0.05,1.01,1000
17:42:10.440,-2.94,-6.83,34.57,-4.63,11.34,12.87,0.16,-0.06,0.98,1000
17:42:10.451,-3.18,-7.34,34.72,-8.05,10.91,14.33,0.17,-0.06,0.99,1000
