Timestamp,Roll,Pitch,Yaw,Gyro_X,Gyro_Y,Gyro_Z,Accel_X,Accel_Y,Accel_Z,Throttle
17:51:25.980,-5.7,1.52,-78.06,4.39,-1.83,-2.13,-0.05,-0.12,1.02,1000
17:51:25.986,-5.87,2.0,-78.09,8.6,-2.13,-2.5,-0.07,-0.11,1.06,1000
17:51:25.998,-5.8,2.42,-78.11,12.87,-2.56,-1.71,-0.07,-0.11,1.05,1000
17:51:26.008,-5.97,2.49,-78.12,18.29,-3.35,0.79,-0.04,-0.14,1.08,1000
17:51:26.020,-5.78,2.2,-78.08,23.41,-4.33,5.85,-0.01,-0.1,1.08,1000
17:51:26.036,-5.38,1.66,-77.98,26.89,-4.82,11.52,0.0,-0.1,1.09,1000
17:51:26.043,-5.05,1.23,-77.82,27.26,-4.82,16.1,0.01,-0.08,1.06,1000
17:51:26.052,-4.47,0.83,-77.63,24.57,-3.78,18.23,0.0,-0.07,1.04,1000
17:51:26.063,-4.35,0.9,-77.43,21.1,-2.56,16.95,-0.04,-0.08,0.98,1000
17:51:26.074,-3.98,1.46,-77.28,17.87,-0.85,11.95,-0.07,-0.05,0.99,1000
17:51:26.085,-3.26,2.03,-77.17,12.8,-1.1,7.5,-0.06,-0.02,1.03,1000
17:51:26.096,-2.7,1.99,-77.1,9.88,-1.16,5.73,-0.02,-0.02,1.02,1000
17:51:26.109,-2.39,1.65,-77.04,7.26,-2.68,5.98,0.0,-0.04,1.03,1000
17:51:26.120,-2.35,1.21,-76.96,5.3,-3.96,7.2,0.02,-0.05,1.0,1000
17:51:26.136,-2.32,0.48,-76.88,2.38,-4.02,7.93,0.03,-0.05,1.01,1000
17:51:26.140,-2.41,0.13,-76.8,-0.79,-2.8,6.4,0.01,-0.04,0.98,1000
17:51:26.151,-2.42,0.07,-76.75,-3.72,-0.3,2.93,-0.0,-0.04,0.99,1000
17:51:26.162,-2.47,0.32,-76.74,-5.91,1.89,-0.98,-0.03,-0.04,0.99,1000
17:51:26.173,-2.32,0.52,-76.78,-6.89,3.17,-4.51,-0.01,-0.02,1.02,1000
17:51:26.187,-2.37,0.32,-76.83,-7.01,2.87,-4.45,0.02,-0.06,1.02,1000
17:51:26.195,-2.55,-0.0,-76.86,-5.49,2.26,-2.74,0.02,-0.05,1.01,1000
